type,event,id,created_at,modified_at
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/11.7p7488.0 Mobile/74T428 Safari/536.2"", ""ip"": ""55.136.199.219"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://gonzalez.com""}",267,2025-01-31 12:54:41.044595,2025-01-31 12:54:41.044595
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/11.7p7488.0 Mobile/74T428 Safari/536.2"", ""ip"": ""55.136.199.219"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/17""}",268,2025-01-31 12:54:41.114927,2025-01-31 12:54:41.114927
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_7 rv:6.0; li-BE) AppleWebKit/531.5.4 (KHTML, like Gecko) Version/4.0 Safari/531.5.4"", ""ip"": ""19.105.170.119"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://google.com""}",269,2025-01-31 12:54:41.178767,2025-01-31 12:54:41.178767
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10 6_7 rv:6.0; li-BE) AppleWebKit/531.5.4 (KHTML, like Gecko) Version/4.0 Safari/531.5.4"", ""ip"": ""19.105.170.119"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/10""}",270,2025-01-31 12:54:41.242253,2025-01-31 12:54:41.242253
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"", ""ip"": ""141.74.181.187"", ""customer-id"": null, ""product"": 6, ""position"": 6}",271,2025-01-31 12:54:41.338636,2025-01-31 12:54:41.338636
SIGN_UP_SUCCESS,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"", ""ip"": ""141.74.181.187"", ""customer-id"": 126}",272,2025-01-31 12:54:41.506698,2025-01-31 12:54:41.506698
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)"", ""ip"": ""141.74.181.187"", ""customer-id"": 126, ""page"": ""https://xcc-webshop.com/products/6"", ""referrer"": ""https://google.com""}",273,2025-01-31 12:54:41.540883,2025-01-31 12:54:41.540883
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1)"", ""ip"": ""220.24.21.21"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com""}",274,2025-01-31 12:54:41.603650,2025-01-31 12:54:41.603650
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1)"", ""ip"": ""220.24.21.21"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/16""}",275,2025-01-31 12:54:41.667814,2025-01-31 12:54:41.667814
PAGE_VIEW,"{""user-agent"": ""Opera/9.84.(X11; Linux x86_64; uz-UZ) Presto/2.9.160 Version/11.00"", ""ip"": ""173.95.55.50"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://google.com""}",276,2025-01-31 12:54:41.703121,2025-01-31 12:54:41.703121
PAGE_VIEW,"{""user-agent"": ""Opera/9.84.(X11; Linux x86_64; uz-UZ) Presto/2.9.160 Version/11.00"", ""ip"": ""173.95.55.50"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/7""}",277,2025-01-31 12:54:41.781025,2025-01-31 12:54:41.781025
SEARCH,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1)"", ""ip"": ""164.210.196.62"", ""customer-id"": null, ""query"": ""Persistent global algorithm""}",278,2025-01-31 12:54:41.932581,2025-01-31 12:54:41.932581
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 5_3; rv:1.9.6.20) Gecko/2020-06-16 06:38:02 Firefox/14.0"", ""ip"": ""56.155.204.40"", ""customer-id"": null, ""product"": 13, ""position"": 1}",279,2025-01-31 12:54:41.996459,2025-01-31 12:54:41.996459
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10 5_3; rv:1.9.6.20) Gecko/2020-06-16 06:38:02 Firefox/14.0"", ""ip"": ""56.155.204.40"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/13"", ""referrer"": ""https://smith.org""}",280,2025-01-31 12:54:42.032491,2025-01-31 12:54:42.032491
VISIT_RECENTLY_VISITED_PRODUCT,"{""user-agent"": ""Opera/9.81.(X11; Linux x86_64; pap-AW) Presto/2.9.162 Version/10.00"", ""ip"": ""200.178.135.34"", ""customer-id"": null, ""product"": 5, ""position"": 6}",281,2025-01-31 12:54:42.094513,2025-01-31 12:54:42.094513
PAGE_VIEW,"{""user-agent"": ""Opera/9.81.(X11; Linux x86_64; pap-AW) Presto/2.9.162 Version/10.00"", ""ip"": ""200.178.135.34"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/5"", ""referrer"": ""https://smith.org""}",282,2025-01-31 12:54:42.127450,2025-01-31 12:54:42.127450
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.44.6 (KHTML, like Gecko) Version/5.0 Safari/534.44.6"", ""ip"": ""34.238.111.184"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://petty-yates.net""}",283,2025-01-31 12:54:42.188758,2025-01-31 12:54:42.188758
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.44.6 (KHTML, like Gecko) Version/5.0 Safari/534.44.6"", ""ip"": ""34.238.111.184"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/13""}",284,2025-01-31 12:54:42.252005,2025-01-31 12:54:42.252005
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.813.0 Safari/535.0"", ""ip"": ""34.181.236.127"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/18""}",285,2025-01-31 12:54:42.353781,2025-01-31 12:54:42.353781
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0)"", ""ip"": ""8.107.153.45"", ""customer-id"": 191, ""product"": 6, ""position"": 6}",399,2025-01-31 12:54:50.203973,2025-01-31 12:54:50.203973
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/15.7h8971.0 Mobile/39J260 Safari/532.0"", ""ip"": ""46.151.57.228"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://smith.org""}",286,2025-01-31 12:54:42.422387,2025-01-31 12:54:42.422387
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/15.7h8971.0 Mobile/39J260 Safari/532.0"", ""ip"": ""46.151.57.228"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/13""}",287,2025-01-31 12:54:42.509127,2025-01-31 12:54:42.509127
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/49.0.841.0 Safari/533.2"", ""ip"": ""69.82.95.82"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://mcdonald-mercer.biz""}",288,2025-01-31 12:54:42.596795,2025-01-31 12:54:42.596795
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 8_0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/49.0.841.0 Safari/533.2"", ""ip"": ""69.82.95.82"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/2""}",289,2025-01-31 12:54:42.671417,2025-01-31 12:54:42.671417
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; om-KE) AppleWebKit/531.15.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.15.6"", ""ip"": ""124.123.139.39"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://smith.org""}",290,2025-01-31 12:54:42.718816,2025-01-31 12:54:42.718816
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; om-KE) AppleWebKit/531.15.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.15.6"", ""ip"": ""124.123.139.39"", ""customer-id"": null, ""product"": 2, ""position"": 5}",291,2025-01-31 12:54:42.801822,2025-01-31 12:54:42.801822
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; om-KE) AppleWebKit/531.15.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.15.6"", ""ip"": ""124.123.139.39"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/2""}",292,2025-01-31 12:54:42.842234,2025-01-31 12:54:42.842234
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/38.0.800.0 Safari/536.2"", ""ip"": ""56.72.75.67"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://smith.org""}",293,2025-01-31 12:54:42.887895,2025-01-31 12:54:42.887895
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/38.0.800.0 Safari/536.2"", ""ip"": ""56.72.75.67"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/4""}",294,2025-01-31 12:54:42.958218,2025-01-31 12:54:42.958218
PAGE_VIEW,"{""user-agent"": ""Opera/8.56.(Windows 98; Win 9x 4.90; ckb-IQ) Presto/2.9.168 Version/12.00"", ""ip"": ""170.79.10.163"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com""}",295,2025-01-31 12:54:42.996461,2025-01-31 12:54:42.996461
PAGE_VIEW,"{""user-agent"": ""Opera/8.56.(Windows 98; Win 9x 4.90; ckb-IQ) Presto/2.9.168 Version/12.00"", ""ip"": ""170.79.10.163"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/14""}",296,2025-01-31 12:54:43.057651,2025-01-31 12:54:43.057651
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/10.7w1740.0 Mobile/60S286 Safari/534.2"", ""ip"": ""12.0.1.127"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://smith.org""}",297,2025-01-31 12:54:43.124202,2025-01-31 12:54:43.124202
SEARCH,"{""user-agent"": ""Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/10.7w1740.0 Mobile/60S286 Safari/534.2"", ""ip"": ""12.0.1.127"", ""customer-id"": null, ""query"": ""Face-to-face directional contingency""}",298,2025-01-31 12:54:43.194133,2025-01-31 12:54:43.194133
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 11_9; rv:1.9.3.20) Gecko/2013-08-08 07:31:43 Firefox/14.0"", ""ip"": ""121.187.213.18"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://smith.org""}",299,2025-01-31 12:54:43.234535,2025-01-31 12:54:43.234535
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 11_9; rv:1.9.3.20) Gecko/2013-08-08 07:31:43 Firefox/14.0"", ""ip"": ""121.187.213.18"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/22""}",300,2025-01-31 12:54:43.307724,2025-01-31 12:54:43.307724
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10 5_6 rv:2.0; ta-IN) AppleWebKit/534.44.3 (KHTML, like Gecko) Version/5.0.4 Safari/534.44.3"", ""ip"": ""109.165.251.106"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/13""}",301,2025-01-31 12:54:43.387248,2025-01-31 12:54:43.387248
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Mozilla/5.0 (Windows NT 5.2; et-EE; rv:1.9.2.20) Gecko/2016-06-01 02:42:14 Firefox/3.8"", ""ip"": ""119.88.129.124"", ""customer-id"": null, ""product"": 1, ""position"": 3}",302,2025-01-31 12:54:43.482214,2025-01-31 12:54:43.482214
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows NT 5.2; et-EE; rv:1.9.2.20) Gecko/2016-06-01 02:42:14 Firefox/3.8"", ""ip"": ""119.88.129.124"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/1"", ""referrer"": ""https://gonzalez.com""}",303,2025-01-31 12:54:43.516148,2025-01-31 12:54:43.516148
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Opera/9.53.(X11; Linux i686; hr-HR) Presto/2.9.178 Version/11.00"", ""ip"": ""71.35.154.195"", ""customer-id"": null, ""product"": 11, ""position"": 6}",304,2025-01-31 12:54:43.626836,2025-01-31 12:54:43.626836
PAGE_VIEW,"{""user-agent"": ""Opera/9.53.(X11; Linux i686; hr-HR) Presto/2.9.178 Version/11.00"", ""ip"": ""71.35.154.195"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/11"", ""referrer"": ""https://russell.com""}",305,2025-01-31 12:54:43.659306,2025-01-31 12:54:43.659306
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0)"", ""ip"": ""52.2.240.225"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com""}",306,2025-01-31 12:54:43.718532,2025-01-31 12:54:43.718532
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0)"", ""ip"": ""52.2.240.225"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/6""}",307,2025-01-31 12:54:43.778301,2025-01-31 12:54:43.778301
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0)"", ""ip"": ""125.147.112.164"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://howe.com""}",308,2025-01-31 12:54:43.812308,2025-01-31 12:54:43.812308
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/4.0)"", ""ip"": ""125.147.112.164"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/15""}",309,2025-01-31 12:54:43.877590,2025-01-31 12:54:43.877590
SEARCH,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 8_6 rv:2.0; mi-NZ) AppleWebKit/535.44.6 (KHTML, like Gecko) Version/4.0.5 Safari/535.44.6"", ""ip"": ""123.37.123.42"", ""customer-id"": null, ""query"": ""Cross-platform solution-oriented matrix""}",310,2025-01-31 12:54:43.975547,2025-01-31 12:54:43.975547
PAGE_VIEW,"{""user-agent"": ""Opera/8.59.(X11; Linux i686; ro-RO) Presto/2.9.188 Version/11.00"", ""ip"": ""100.12.214.53"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/10""}",311,2025-01-31 12:54:44.010456,2025-01-31 12:54:44.010456
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Android 2.2.2; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0"", ""ip"": ""60.248.151.13"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/18""}",312,2025-01-31 12:54:44.104826,2025-01-31 12:54:44.104826
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/10.2j0118.0 Mobile/68G384 Safari/532.2"", ""ip"": ""6.215.192.137"", ""customer-id"": null, ""product"": 7, ""position"": 5}",313,2025-01-31 12:54:44.168395,2025-01-31 12:54:44.168395
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/10.2j0118.0 Mobile/68G384 Safari/532.2"", ""ip"": ""6.215.192.137"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/7"", ""referrer"": ""https://schmidt.com""}",314,2025-01-31 12:54:44.202804,2025-01-31 12:54:44.202804
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lzh-TW) AppleWebKit/531.43.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.43.7"", ""ip"": ""158.99.81.66"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://google.com""}",315,2025-01-31 12:54:44.241888,2025-01-31 12:54:44.241888
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; lzh-TW) AppleWebKit/531.43.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.43.7"", ""ip"": ""158.99.81.66"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/21""}",316,2025-01-31 12:54:44.314020,2025-01-31 12:54:44.314020
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/60.0.864.0 Safari/531.1"", ""ip"": ""116.238.199.110"", ""customer-id"": null, ""product"": 1, ""position"": 1}",317,2025-01-31 12:54:44.385338,2025-01-31 12:54:44.385338
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/60.0.864.0 Safari/531.1"", ""ip"": ""116.238.199.110"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/1"", ""referrer"": ""https://google.com""}",318,2025-01-31 12:54:44.418538,2025-01-31 12:54:44.418538
VISIT_PERSONAL_RECOMMENDATION,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ig-NG) AppleWebKit/533.40.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.40.1"", ""ip"": ""219.38.15.96"", ""customer-id"": null, ""product"": 6, ""position"": 6}",319,2025-01-31 12:54:44.480208,2025-01-31 12:54:44.480208
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ig-NG) AppleWebKit/533.40.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.40.1"", ""ip"": ""219.38.15.96"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/6"", ""referrer"": ""https://google.com""}",320,2025-01-31 12:54:44.511916,2025-01-31 12:54:44.511916
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows 98) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/32.0.814.0 Safari/533.2"", ""ip"": ""16.12.29.94"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://reeves-robbins.com""}",321,2025-01-31 12:54:44.572381,2025-01-31 12:54:44.572381
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows 98) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/32.0.814.0 Safari/533.2"", ""ip"": ""16.12.29.94"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/13""}",322,2025-01-31 12:54:44.640382,2025-01-31 12:54:44.640382
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; PPC Mac OS X 10 8_3; rv:1.9.6.20) Gecko/2024-09-11 16:00:11 Firefox/6.0"", ""ip"": ""174.108.112.179"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/5""}",323,2025-01-31 12:54:44.703195,2025-01-31 12:54:44.703195
VISIT_RECENTLY_VISITED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 8_3; rv:1.9.3.20) Gecko/2021-04-13 11:33:54 Firefox/3.6.17"", ""ip"": ""24.39.9.210"", ""customer-id"": null, ""product"": 4, ""position"": 0}",324,2025-01-31 12:54:44.766362,2025-01-31 12:54:44.766362
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Macintosh; Intel Mac OS X 10 8_3; rv:1.9.3.20) Gecko/2021-04-13 11:33:54 Firefox/3.6.17"", ""ip"": ""24.39.9.210"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/4"", ""referrer"": ""https://google.com""}",325,2025-01-31 12:54:44.800628,2025-01-31 12:54:44.800628
PAGE_VIEW,"{""user-agent"": ""Opera/9.35.(Windows NT 5.01; nl-BE) Presto/2.9.183 Version/11.00"", ""ip"": ""216.119.120.118"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://richards-long.com""}",326,2025-01-31 12:54:44.870939,2025-01-31 12:54:44.870939
PAGE_VIEW,"{""user-agent"": ""Opera/9.35.(Windows NT 5.01; nl-BE) Presto/2.9.183 Version/11.00"", ""ip"": ""216.119.120.118"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/7""}",327,2025-01-31 12:54:44.940994,2025-01-31 12:54:44.940994
VISIT_RELATED_PRODUCT,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mr-IN) AppleWebKit/534.10.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.10.5"", ""ip"": ""60.250.113.78"", ""customer-id"": null, ""product"": 4, ""position"": 1}",328,2025-01-31 12:54:45.009601,2025-01-31 12:54:45.009601
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mr-IN) AppleWebKit/534.10.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6534.10.5"", ""ip"": ""60.250.113.78"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/products/4"", ""referrer"": ""https://google.com""}",329,2025-01-31 12:54:45.046349,2025-01-31 12:54:45.046349
SEARCH,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1)"", ""ip"": ""118.48.81.250"", ""customer-id"": null, ""query"": ""Assimilated zero administration extranet""}",330,2025-01-31 12:54:45.150441,2025-01-31 12:54:45.150441
PAGE_VIEW,"{""user-agent"": ""Opera/9.61.(Windows 98; Win 9x 4.90; pa-PK) Presto/2.9.161 Version/11.00"", ""ip"": ""31.163.177.10"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://oneal.org""}",331,2025-01-31 12:54:45.219290,2025-01-31 12:54:45.219290
PAGE_VIEW,"{""user-agent"": ""Opera/9.61.(Windows 98; Win 9x 4.90; pa-PK) Presto/2.9.161 Version/11.00"", ""ip"": ""31.163.177.10"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/16""}",332,2025-01-31 12:54:45.292530,2025-01-31 12:54:45.292530
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.1)"", ""ip"": ""16.202.114.188"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/8""}",333,2025-01-31 12:54:45.359440,2025-01-31 12:54:45.359440
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows NT 6.1; mn-MN; rv:1.9.1.20) Gecko/2013-07-13 10:29:22 Firefox/5.0"", ""ip"": ""154.134.104.176"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com""}",334,2025-01-31 12:54:45.398070,2025-01-31 12:54:45.398070
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (Windows NT 6.1; mn-MN; rv:1.9.1.20) Gecko/2013-07-13 10:29:22 Firefox/5.0"", ""ip"": ""154.134.104.176"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/7""}",335,2025-01-31 12:54:45.497006,2025-01-31 12:54:45.497006
PAGE_VIEW,"{""user-agent"": ""Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sid-ET) AppleWebKit/531.26.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6531.26.3"", ""ip"": ""56.26.159.145"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/11""}",336,2025-01-31 12:54:45.597470,2025-01-31 12:54:45.597470
PAGE_VIEW,"{""user-agent"": ""Opera/8.99.(Windows 98; yo-NG) Presto/2.9.175 Version/12.00"", ""ip"": ""88.254.190.6"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com"", ""referrer"": ""https://martin-dalton.com""}",337,2025-01-31 12:54:45.639587,2025-01-31 12:54:45.639587
PAGE_VIEW,"{""user-agent"": ""Opera/8.99.(Windows 98; yo-NG) Presto/2.9.175 Version/12.00"", ""ip"": ""88.254.190.6"", ""customer-id"": null, ""page"": ""https://xcc-webshop.com/category/13""}",338,2025-01-31 12:54:45.733367,2025-01-31 12:54:45.733367
